city;datetime;CO;NO2;O3;PM10;PM2.5;SO2;temperature_c;humidity_percent;wind_speed_kmh;precipitation_mm;C6H6;NOx;air_quality_good;year;month;datetime_parsed;CO_8h_avg;CO_z;NO2_z;O3_z;PM10_z;PM2.5_z;SO2_z;temperature_c_z;humidity_percent_z;wind_speed_kmh_z;precipitation_mm_z;C6H6_z;NOx_z;CO_8h_avg_z
Lisboa;06/09/25 13:00;1.0;30.81;56.53;21.32;4.2;6.32;26.2;49.0;14.8;0.0;;;True;2025;9;2025-09-06 13:00:00;1.01875;-0.6897109635127109;-1.2793049959929483;-0.7611072293581085;-0.03127813100124699;-1.5877274076158692;-0.043691457887210496;0.9281191085433206;-0.15716547577946832;0.9517534392461016;-0.0765263661374076;;;-0.8724313928662744
Lisboa;06/09/25 14:00;0.61;17.85;60.74;13.34;14.02;5.4;26.1;53.0;16.6;0.0;;;True;2025;9;2025-09-06 14:00:00;1.05;-0.9666065922779871;-1.5190725830272915;-0.5102197250070927;-0.8776765364483063;-0.1623898251196297;-0.3453298617771411;0.916110309849692;0.05392145011222037;1.2447534780191476;-0.0765263661374076;;;-0.8436545862993464
Lisboa;06/09/25 15:00;0.92;25.61;52.79;19.19;18.39;6.12;25.9;53.0;17.3;0.0;;;True;2025;9;2025-09-06 15:00:00;1.00125;-0.7465100668491778;-1.3755080401733948;-0.9839859149335953;-0.2571965023799732;0.47189991373053;-0.10926502395023895;0.8920927124624339;0.05392145011222037;1.3586979375419987;-0.0765263661374076;;;-0.8885464045437541
Lisboa;06/09/25 16:00;1.17;32.31;52.16;15.21;11.25;7.0;25.9;49.0;16.2;0.0;;;True;2025;9;2025-09-06 16:00:00;1.0025;-0.5690128689227187;-1.2515541178639735;-1.0215296507390919;-0.6793350554726169;-0.5644453346424997;0.17925866672708596;0.8920927124624339;-0.15716547577946832;1.1796423582918036;-0.0765263661374076;;;-0.887395332281077
Lisboa;06/09/25 17:00;1.14;37.86;65.84;27.81;18.99;9.87;25.7;40.0;15.4;0.0;;;True;2025;9;2025-09-06 17:00:00;0.97;-0.5903125326738939;-1.1488758687867666;-0.20629424467688334;0.6570834794437923;0.5589877497282633;1.120239339731543;0.8680751150751762;-0.6321110590357678;1.0494201188371168;-0.0765263661374076;;;-0.9173232111106822
Lisboa;06/09/25 18:00;1.23;47.89;67.65;19.84;14.01;7.72;24.7;38.0;15.1;0.0;;;True;2025;9;2025-09-06 18:00:00;1.0125;-0.5264135414203686;-0.9633149970310212;-0.09843049577537759;-0.18825427637238085;-0.16384128905292525;0.4153235045539881;0.7479871281388875;-0.7376545219816122;1.0005867790416092;-0.0765263661374076;;;-0.8781867541796601
Lisboa;06/09/25 19:00;0.99;37.21;64.84;21.29;18.14;11.12;22.5;48.0;13.9;0.0;;;True;2025;9;2025-09-06 19:00:00;1.00375;-0.6968108514297693;-1.1609012493093223;-0.26588747611417923;-0.034460079893905225;0.435613315398141;1.5300741276254706;0.48379355687905234;-0.20993720725239048;0.8052534198595787;-0.0765263661374076;;;-0.8862442600184
Lisboa;06/09/25 20:00;0.64;13.3;72.56;11.44;7.69;8.66;20.5;71.0;11.8;0.0;;;True;2025;9;2025-09-06 20:00:00;0.9624999999999999;-0.9453069285268121;-1.603250246685182;0.1941722705817452;-1.0791999663166538;-1.081166494895719;0.7235192650502217;0.24361758300647485;1.0038126166248194;0.46342004129102515;-0.0765263661374076;;;-0.9242296446867448
Lisboa;06/09/25 21:00;0.75;35.32;54.29;19.44;10.37;6.88;19.4;83.0;10.8;0.0;;;True;2025;9;2025-09-06 21:00:00;0.9312499999999999;-0.86720816143917;-1.195867355751831;-0.8945960677776514;-0.23068026160782226;-0.692174160772509;0.13991452708926888;0.11152079737655705;1.6370733942998854;0.30064224197266637;-0.0765263661374076;;;-0.9530064512536729
Lisboa;06/09/25 22:00;0.54;27.4;54.21;7.16;8.17;4.18;19.2;85.0;8.4;0.0;;;True;2025;9;2025-09-06 22:00:00;0.9225;-1.0163058076973956;-1.3423919922728178;-0.899363526292635;-1.5331580083358785;-1.011496226097532;-0.7453286147616145;0.0875031999892994;1.74261685724573;-0.09002447639139485;-0.0765263661374076;;;-0.9610639570924128
Lisboa;06/09/25 23:00;0.58;8.34;40.57;13.87;8.79;3.49;19.2;87.0;8.5;0.0;;;True;2025;9;2025-09-06 23:00:00;0.8799999999999999;-0.9879062560291623;-1.695013150364992;-1.7122152030973514;-0.8214621060113463;-0.9215054622332075;-0.9715574176790623;0.0875031999892994;1.8481603201915742;-0.07374669645955903;-0.0765263661374076;;;-1.0002004140234348
Lisboa;07/09/25 00:00;0.74;19.04;53.16;16.85;4.87;6.09;19.2;87.0;8.9;0.0;;;True;2025;9;2025-09-07 00:00:00;0.8262499999999999;-0.8743080493562284;-1.4970568863783047;-0.9619364193017961;-0.5053885160073064;-1.490479324085067;-0.11910105885969328;0.0875031999892994;1.8481603201915742;-0.00863557673221545;-0.0765263661374076;;;-1.049696521318551
Lisboa;07/09/25 01:00;0.71;14.27;47.44;10.09;4.06;1.46;19.5;87.0;9.2;0.0;;;True;2025;9;2025-09-07 01:00:00;0.7725;-0.8956077131074035;-1.5853046788284448;-1.3028097031231287;-1.222387666486269;-1.608047902682007;-1.6371291132188006;0.1235295960701861;1.8481603201915742;0.04019776306329202;-0.0765263661374076;;;-1.099192628613667
Lisboa;07/09/25 02:00;0.36;16.77;44.79;10.57;7.35;2.0;19.7;87.0;7.4;0.0;;;True;2025;9;2025-09-07 02:00:00;0.6637500000000001;-1.1441037902044462;-1.5390532152801533;-1.4607317664319628;-1.171476484203739;-1.130516268627768;-1.460080484848624;0.14754719345744377;1.8481603201915742;-0.25280227570975367;-0.0765263661374076;;;-1.1993359154665764
Lisboa;07/09/25 03:00;0.63;17.3;52.58;11.52;4.93;2.43;19.7;87.0;7.4;0.0;;;True;2025;9;2025-09-07 03:00:00;0.61875;-0.9524068164438703;-1.5292479050079155;-0.9965004935354276;-1.0707147692695655;-1.4817705404852934;-1.319097317813113;0.14754719345744377;1.8481603201915742;-0.25280227570975367;-0.0765263661374076;;;-1.240774516922953
Lisboa;07/09/25 04:00;0.84;7.01;64.82;14.99;4.74;3.67;20.0;90.0;6.8;0.0;;;True;2025;9;2025-09-07 04:00:00;0.64375;-0.8033091701856446;-1.719618928972683;-0.2670793407429258;-0.7026693473521098;-1.509348355217909;-0.9125412082223369;0.18357358953833047;2.0064755146103406;-0.35046895530076905;-0.0765263661374076;;;-1.2177530716694103
Lisboa;07/09/25 05:00;0.34;18.09;64.52;12.88;7.41;3.38;19.9;90.0;7.3;0.1;;;True;2025;9;2025-09-07 05:00:00;0.5925;-1.1583035660385628;-1.5146324425266553;-0.2849573101741144;-0.926466419469064;-1.1218074850279947;-1.007622879013728;0.17156479084470144;2.0064755146103406;-0.26908005564158965;0.09752887040855734;;;-1.2649470344391722
Lisboa;07/09/25 06:00;0.53;10.59;46.24;10.02;9.52;4.16;19.9;89.0;6.5;0.0;;;True;2025;9;2025-09-07 06:00:00;0.59125;-1.023405695614454;-1.6533868331715296;-1.3743215808478835;-1.2298122139024714;-0.8155485951026316;-0.7518859713679172;0.17156479084470144;1.9537037831374184;-0.3993022950962767;-0.0765263661374076;;;-1.2660981067018493
Lisboa;07/09/25 07:00;1.12;41.89;54.27;29.89;23.91;8.9;20.0;93.0;6.9;0.0;;;True;2025;9;2025-09-07 07:00:00;0.6587500000000001;-0.6045123085080105;-1.0743185095469208;-0.8957879324063972;0.8776986026680886;1.2731080049096788;0.8022075443258558;0.18357358953833047;2.164790709029107;-0.33419117536893306;-0.0765263661374076;;;-1.203940204517285
Lisboa;07/09/25 08:00;1.14;22.41;47.49;32.03;11.57;11.55;20.1;91.0;5.4;0.0;;;True;2025;9;2025-09-07 08:00:00;0.70875;-0.5903125326738939;-1.4347099135152077;-1.2998300415512636;1.1046776236777012;-0.5179984887770417;1.671057294660982;0.19558238823195953;2.0592472460832627;-0.5783578743464713;-0.0765263661374076;;;-1.1578973140102002
Lisboa;07/09/25 09:00;1.24;39.44;64.89;27.03;26.08;10.03;20.3;90.0;5.4;0.0;;;True;2025;9;2025-09-07 09:00:00;0.775;-0.5193136535033102;-1.1196449438242464;-0.26290781454231466;0.5743528082346815;1.5880756784348151;1.172698192581966;0.21959998561921718;2.0064755146103406;-0.5783578743464713;-0.0765263661374076;;;-1.096890484088313
Lisboa;07/09/25 10:00;1.0;34.35;58.62;29.55;11.41;6.73;21.6;87.0;3.8;0.0;;;True;2025;9;2025-09-07 10:00:00;0.855;-0.6897109635127109;-1.213812923608568;-0.6365573756541603;0.8416365152179633;-0.5412219117097707;0.09073435254199776;0.3757143686363926;1.8481603201915742;-0.8388023532558455;-0.0765263661374076;;;-1.023221859276977
Lisboa;07/09/25 11:00;0.78;23.13;63.07;17.37;9.84;5.76;22.3;82.0;2.6;0.0;;;True;2025;9;2025-09-07 11:00:00;0.87375;-0.8459084976879949;-1.4213894920133;-0.3713674957581932;-0.4502347352012324;-0.7691017492371736;-0.22729744286369016;0.4597759594917947;1.5843016628269633;-1.034135712437876;-0.0765263661374076;;;-1.0059557753368202
Lisboa;07/09/25 12:00;0.83;27.93;59.75;16.06;12.07;4.71;23.5;74.0;0.7;0.0;;;True;2025;9;2025-09-07 12:00:00;0.8724999999999999;-0.8104090581027033;-1.33258668200058;-0.5692170241300157;-0.5891798368473038;-0.4454252921122637;-0.5715586646945892;0.6038815438153411;1.162127811043586;-1.343413531142758;-0.0765263661374076;;;-1.0071068475994973
Lisboa;07/09/25 13:00;1.16;16.33;66.02;9.09;15.55;6.37;24.3;65.0;12.2;0.2;;;True;2025;9;2025-09-07 13:00:00;0.975;-0.5761127568397771;-1.5471934728646526;-0.19556746301817052;-1.3284526295748729;0.05968415667459107;-0.027298066371453458;0.6999519333643722;0.6871822277872864;0.5285311610183685;0.2715841069545223;;;-0.9127189220599736
Lisboa;07/09/25 14:00;1.15;30.13;66.72;14.83;12.82;4.88;24.3;63.0;12.4;0.1;;;True;2025;9;2025-09-07 14:00:00;1.0525;-0.5832126447568355;-1.291885394078084;-0.1538522010120632;-0.7196397414462864;-0.33656549711509676;-0.5158211335410151;0.6999519333643722;0.5816387648414421;0.5610867208820404;0.09752887040855734;;;-0.8413524417739922
Lisboa;07/09/25 15:00;0.97;21.42;61.42;19.77;11.73;6.97;24.7;60.0;10.7;0.0;;;True;2025;9;2025-09-07 15:00:00;1.03375;-0.711010627263886;-1.453025493080331;-0.4696963276297314;-0.19567882378858314;-0.49477506584431274;0.16942263181763162;0.7479871281388875;0.42332357042267554;0.28436446204083027;-0.0765263661374076;;;-0.858618525714149
Lisboa;07/09/25 16:00;0.86;28.26;53.7;19.86;9.84;5.6;25.0;59.0;10.5;0.0;;;True;2025;9;2025-09-07 16:00:00;0.9987499999999999;-0.7891093943515279;-1.3264814888122056;-0.9297560743256559;-0.1861329771106088;-0.7691017492371736;-0.2797562957141129;0.7840135242197742;0.3705518389497534;0.2518089021771586;-0.0765263661374076;;;-0.8908485490691084
Lisboa;07/09/25 17:00;1.58;33.81;78.05;26.37;19.95;5.86;24.5;61.0;13.5;0.0;;;True;2025;9;2025-09-07 17:00:00;1.04125;-0.27791746432332576;-1.2238032397349987;0.5213391111724995;0.5043499325962029;0.6983282873246371;-0.1945106598321758;0.7239695307516298;0.47609530189559773;0.740142300132235;-0.0765263661374076;;;-0.8517120921380863
Lisboa;07/09/25 18:00;1.17;52.9;56.0;23.89;16.21;6.46;23.5;59.0;14.7;0.0;;;True;2025;9;2025-09-07 18:00:00;1.0625;-0.5690128689227187;-0.8706270640802453;-0.7926916420198754;0.24130882413646512;0.15548077627209803;0.002210038356909275;0.6038815438153411;0.3705518389497534;0.9354756593142655;-0.0765263661374076;;;-0.8321438636725752
Lisboa;07/09/25 19:00;1.41;36.01;67.81;24.77;16.87;7.98;22.2;66.0;15.5;0.0;;;True;2025;9;2025-09-07 19:00:00;1.14125;-0.39861555891331807;-1.1831019518125023;-0.08889557874541044;0.3346459916544365;0.251277395869605;0.5005691404359253;0.44776716079816564;0.7399539592602086;1.0656978987689527;-0.0765263661374076;;;-0.7596263111239165
Lisboa;07/09/25 20:00;0.8;21.59;69.91;9.34;11.52;3.62;20.6;70.0;15.2;0.0;;;True;2025;9;2025-09-07 20:00:00;1.1375;-0.8317087218538781;-1.4498803935590472;0.03625020727291066;-1.301936388802722;-0.5252558084435196;-0.9289345997380939;0.2556263817001039;0.9510408851518972;1.0168645589734449;-0.0765263661374076;;;-0.7630795279119481
Lisboa;07/09/25 21:00;0.78;19.07;68.83;23.07;13.93;5.58;19.7;77.0;14.2;0.0;;;True;2025;9;2025-09-07 21:00:00;1.09;-0.8459084976879949;-1.4965018688157252;-0.028110482679368838;0.15433555440380986;-0.17545300051928975;-0.2863136523204156;0.14754719345744377;1.3204430054623524;0.8540867596550861;-0.0765263661374076;;;-0.8068202738936785
Lisboa;07/09/25 22:00;0.49;17.49;56.55;9.51;8.4;2.98;19.3;78.0;11.7;0.0;;;True;2025;9;2025-09-07 22:00:00;1.0074999999999998;-1.0518052472826875;-1.5257327937782454;-0.7599153647293628;-1.2839053450776594;-0.9781125556317342;-1.1387700111397847;0.09951199868292844;1.3732147369352745;0.44714226135918905;-0.0765263661374076;;;-0.8827910432303686
Lisboa;07/09/25 23:00;0.37;17.61;55.47;10.53;6.08;4.14;18.9;81.0;11.6;0.0;;;True;2025;9;2025-09-07 23:00:00;0.9325;-1.137003902287388;-1.5235127235279273;-0.8242760546816423;-1.1757190827272834;-1.314852188156304;-0.7584433279742202;0.05147680390841269;1.5315299313540411;0.43086448142735323;-0.0765263661374076;;;-0.9518553789909956
